iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,total_iterations,mean_rew,median_rew,min_rew,max_rew
2,0,0,7920,0,0,4107,5.689524173736572,324.9931335449219,-0.003135225735604763,0.0,0.0,0.0,0.0,2525,-109.32123795348946,-110.27987504811337,-116.54663726849047,-100.67979399952975
3,0,0,11880,0,0,4824,5.692506790161133,314.8372802734375,-0.004503450356423855,0.0,0.0,0.0,0.0,2525,-108.63086344730502,-109.02941844199535,-127.24152081204579,-96.66645260535864
4,0,0,15840,0,0,5284,5.701992511749268,282.10443115234375,-0.00466430326923728,0.0,0.0,0.0,0.0,2525,-108.53590010846014,-108.26076432729823,-129.03393230896816,-96.66645260535864
5,0,0,19800,0,0,5571,5.709540843963623,198.19639587402344,-0.007564147934317589,0.0,0.0,0.0,0.0,2525,-108.59521752329675,-108.12154025739571,-129.03393230896816,-96.15796390171225
6,0,0,23760,0,0,5841,5.714315414428711,123.9057846069336,-0.006014332640916109,0.0,0.0,0.0,0.0,2525,-108.19491794156129,-107.1070559093651,-129.03393230896816,-96.15796390171225
7,0,0,27720,0,0,5801,5.720787525177002,157.56932067871094,-0.005154062062501907,0.0,0.0,0.0,0.0,2525,-107.86032129102294,-106.52841712292098,-129.03393230896816,-96.15796390171225
8,0,0,31680,0,0,5816,5.730523109436035,86.46929168701172,-0.002413415350019932,0.0,0.0,0.0,0.0,2525,-108.05421759448205,-106.7144878112174,-129.53260686583693,-96.15796390171225
9,0,0,35640,0,0,5824,5.727810859680176,82.1591796875,-0.007970552891492844,0.0,0.0,0.0,0.0,2525,-108.55035785230703,-106.96739317192913,-129.53260686583693,-96.15796390171225
10,0,0,39600,0,0,5859,5.731230735778809,60.0345573425293,-0.005887055769562721,0.0,0.0,0.0,0.0,2525,-109.21192294872846,-107.76617623008849,-129.53260686583693,-96.15796390171225
11,0,0,43560,0,0,5883,5.741326332092285,59.925743103027344,-0.008750209584832191,0.0,0.0,0.0,0.0,2525,-109.30230375943628,-108.27832864868641,-129.53260686583693,-96.15796390171225
12,0,0,47520,0,0,5918,5.74578332901001,44.08885955810547,-0.007273045368492603,0.0,0.0,0.0,0.0,2525,-109.29971153401063,-108.22294317859163,-129.53260686583693,-96.15796390171225
13,0,0,51480,0,0,5917,5.752413272857666,26.179521560668945,-0.007341803051531315,0.0,0.0,0.0,0.0,2525,-109.39147112953916,-108.27832864868641,-129.53260686583693,-96.15796390171225
14,0,0,55440,0,0,5902,5.760450839996338,51.94663619995117,-0.007476110942661762,0.0,0.0,0.0,0.0,2525,-109.56827897538436,-108.45695557346227,-129.53260686583693,-96.15796390171225
15,0,0,59400,0,0,5927,5.7686357498168945,3.7840158939361572,-0.0032408011611551046,0.0,0.0,0.0,0.0,2525,-109.667161430484,-108.9000795348473,-129.53260686583693,-96.15796390171225
16,0,0,63360,0,0,5932,5.773982524871826,18.70784568786621,-0.004893231671303511,0.0,0.0,0.0,0.0,2525,-109.72326466118724,-108.9000795348473,-129.53260686583693,-96.15796390171225
17,0,0,67320,0,0,5950,5.784917831420898,8.617110252380371,-0.004537193104624748,0.0,0.0,0.0,0.0,2525,-109.79986551035839,-108.9000795348473,-129.53260686583693,-96.15796390171225
18,0,0,71280,0,0,5923,5.788206577301025,18.098806381225586,-0.005839821416884661,0.0,0.0,0.0,0.0,2525,-109.83990819698755,-109.19533325398558,-129.53260686583693,-96.15796390171225
19,0,0,75240,0,0,5911,5.7897233963012695,0.12482866644859314,-0.011581312865018845,0.0,0.0,0.0,0.0,2525,-109.83990819698755,-109.19533325398558,-129.53260686583693,-96.15796390171225
20,0,0,79200,0,0,5889,5.7883381843566895,10.834786415100098,-0.005326468963176012,0.0,0.0,0.0,0.0,2525,-109.83354517473313,-109.26272867850898,-129.53260686583693,-96.15796390171225
21,0,0,83160,0,0,5883,5.7918901443481445,3.9888389110565186,-0.003095511579886079,0.0,0.0,0.0,0.0,2525,-109.77450632004532,-109.26272867850898,-129.53260686583693,-96.15796390171225
22,0,0,87120,0,0,5847,5.7992048263549805,6.619114875793457,-0.005087676923722029,0.0,0.0,0.0,0.0,2525,-109.63770609827944,-109.19533325398558,-129.53260686583693,-96.15796390171225
23,0,0,91080,0,0,5829,5.801939010620117,0.0742458924651146,-0.009901339188218117,0.0,0.0,0.0,0.0,2525,-109.63770609827944,-109.19533325398558,-129.53260686583693,-96.15796390171225
24,0,0,95040,0,0,5797,5.799506187438965,0.9509173035621643,-0.004730327986180782,0.0,0.0,0.0,0.0,2525,-109.68615569568357,-109.19533325398558,-129.53260686583693,-96.15796390171225
25,0,0,99000,0,0,5756,5.8011698722839355,0.09709993004798889,-0.006058467086404562,0.0,0.0,0.0,0.0,2525,-109.68615569568357,-109.19533325398558,-129.53260686583693,-96.15796390171225
26,0,0,102960,0,0,5753,5.805041313171387,5.481822490692139,-0.004683696664869785,0.0,0.0,0.0,0.0,2525,-109.63846963989525,-109.19533325398558,-129.53260686583693,-96.15796390171225
27,0,0,106920,0,0,5729,5.812363624572754,12.12034797668457,-0.006211929488927126,0.0,0.0,0.0,0.0,2525,-110.03521306241448,-109.45216494811297,-144.43918097556323,-96.15796390171225
28,0,0,110880,0,0,5705,5.818183422088623,7.906888961791992,-0.006852153688669205,0.0,0.0,0.0,0.0,2525,-110.44019168117083,-109.45216494811297,-144.43918097556323,-96.15796390171225
29,0,0,114840,0,0,5678,5.823628902435303,42.520687103271484,-0.004134094808250666,0.0,0.0,0.0,0.0,2525,-111.4853486071553,-110.46295833737341,-144.43918097556323,-96.15796390171225
30,0,0,118800,0,0,5661,5.829055309295654,51.472618103027344,-0.002125255763530731,0.0,0.0,0.0,0.0,2525,-113.34797249248159,-111.23951375194795,-149.54746012856936,-96.25583894402472
31,0,0,122760,0,0,5637,5.829451084136963,42.68215560913086,-0.00512938154861331,0.0,0.0,0.0,0.0,2525,-114.99460213854975,-111.92377896664198,-157.24720027549756,-96.25583894402472
32,0,0,126720,0,0,5636,5.832337379455566,84.40130615234375,-0.0033656808082014322,0.0,0.0,0.0,0.0,2525,-116.88243006531184,-112.88049126446589,-159.8066100838439,-97.33215473607555
