iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,total_iterations,mean_rew,median_rew,min_rew,max_rew
1,0,0,9960,0,0,4417,5.6692352294921875,178.968017578125,-0.009618178941309452,0.0,0.0,0.0,0.0,502,-109.10812878396668,-108.9539210525887,-120.89796931488502,-97.5822141949907
2,0,0,19920,0,0,5433,5.661286354064941,53.52105712890625,-0.007969032041728497,0.0,0.0,0.0,0.0,502,-109.7631064902914,-108.33155341534967,-129.05031571968212,-95.9304499717417
3,0,0,29880,0,0,5664,5.648231029510498,21.479209899902344,-0.00972315389662981,0.0,0.0,0.0,0.0,502,-110.45255198865433,-108.54018491954668,-131.1438768676861,-95.9304499717417
4,0,0,39840,0,0,5742,5.656589031219482,11.285873413085938,-0.014093360863626003,0.0,0.0,0.0,0.0,502,-110.57377279249316,-108.83792052437707,-131.1438768676861,-97.33093279835334
5,0,0,49800,0,0,5777,5.664732933044434,6.268510818481445,-0.014706291258335114,0.0,0.0,0.0,0.0,502,-110.41801091970615,-108.96718126301033,-131.1438768676861,-97.33093279835334
6,0,0,59760,0,0,5857,5.6653523445129395,2.473658561706543,-0.01555632147938013,0.0,0.0,0.0,0.0,502,-110.3221886487585,-108.65754633563603,-131.1438768676861,-98.51675129396779
7,0,0,69720,0,0,5787,5.666845321655273,1.3446807861328125,-0.012835853733122349,0.0,0.0,0.0,0.0,502,-110.10048396433614,-108.65754633563603,-131.1438768676861,-98.31845570614313
8,0,0,79680,0,0,5674,5.646093368530273,0.365403413772583,-0.014934360049664974,0.0,0.0,0.0,0.0,502,-110.0889220585446,-108.64357473471699,-131.1438768676861,-98.31845570614313
9,0,0,89640,0,0,5529,5.591965675354004,0.2617926597595215,-0.011422913521528244,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
10,0,0,99600,0,0,5500,5.511844635009766,0.06155090406537056,-0.018710961565375328,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
11,0,0,109560,0,0,5481,5.413313388824463,0.03434554114937782,-0.023006191477179527,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
12,0,0,119520,0,0,5389,5.337785720825195,0.038794681429862976,-0.021255217492580414,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
13,0,0,129480,0,0,5350,5.267636299133301,0.04697250947356224,-0.019274715334177017,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
14,0,0,139440,0,0,5316,5.210257053375244,0.0506887249648571,-0.020413238555192947,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
15,0,0,149400,0,0,5270,5.1493988037109375,0.04809514433145523,-0.023523254320025444,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
16,0,0,159360,0,0,5215,5.09895658493042,0.07573354989290237,-0.021579574793577194,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
17,0,0,169320,0,0,5180,5.047523021697998,0.06819654256105423,-0.021949637681245804,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
18,0,0,179280,0,0,5160,4.982571125030518,0.06561523675918579,-0.022896571084856987,0.0,0.0,0.0,0.0,502,-110.02635017680808,-108.52792547204874,-131.1438768676861,-98.31845570614313
