iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,total_iterations,mean_rew,median_rew,min_rew,max_rew
2,0,0,7920,0,0,3224,5.678517818450928,294.12432861328125,-0.015427655540406704,0.0,0.0,0.0,0.0,3787,-109.32607699012927,-110.32900750291223,-117.47774528983237,-100.58417864307948
3,0,0,11880,0,0,3930,5.675100326538086,275.65478515625,-0.014673694968223572,0.0,0.0,0.0,0.0,3787,-108.52725737935008,-107.15549443284608,-123.43509374560229,-98.82806424484836
4,0,0,15840,0,0,4372,5.673437595367432,237.7804718017578,-0.01420697569847107,0.0,0.0,0.0,0.0,3787,-108.84541661286525,-107.27960774481173,-127.63673007613298,-98.82806424484836
5,0,0,19800,0,0,4693,5.6738057136535645,178.51296997070312,-0.01710844598710537,0.0,0.0,0.0,0.0,3787,-109.3003446973108,-107.51632754138174,-127.63673007613298,-98.82806424484836
6,0,0,23760,0,0,4922,5.681382656097412,182.70281982421875,-0.01666005328297615,0.0,0.0,0.0,0.0,3787,-109.1521771241483,-107.26858851204037,-134.9132592956014,-98.82806424484836
7,0,0,27720,0,0,5014,5.689414978027344,140.99969482421875,-0.01821206323802471,0.0,0.0,0.0,0.0,3787,-109.52177142518349,-107.2955061675124,-134.9132592956014,-98.82806424484836
8,0,0,31680,0,0,5104,5.695095062255859,160.86146545410156,-0.017607755959033966,0.0,0.0,0.0,0.0,3787,-109.67339118372092,-107.35286929880517,-134.9132592956014,-99.65975637743622
9,0,0,35640,0,0,5139,5.708065032958984,93.47390747070312,-0.016851363703608513,0.0,0.0,0.0,0.0,3787,-110.10223640357137,-108.15020324814257,-134.9132592956014,-97.06163099675253
10,0,0,39600,0,0,5164,5.712828159332275,95.54837036132812,-0.016702834516763687,0.0,0.0,0.0,0.0,3787,-110.04044262223982,-107.62161967016726,-134.9132592956014,-97.06163099675253
11,0,0,43560,0,0,5183,5.720274925231934,85.26947784423828,-0.01747893914580345,0.0,0.0,0.0,0.0,3787,-109.95935244601496,-107.46384613714305,-134.9132592956014,-97.06163099675253
12,0,0,47520,0,0,5152,5.726563930511475,101.23226165771484,-0.017328808084130287,0.0,0.0,0.0,0.0,3787,-109.9497054391962,-107.41118367726139,-134.9132592956014,-97.06163099675253
13,0,0,51480,0,0,5143,5.742974281311035,66.37625885009766,-0.017005229368805885,0.0,0.0,0.0,0.0,3787,-110.1780919732083,-107.5337648789147,-134.9132592956014,-97.06163099675253
14,0,0,55440,0,0,5117,5.75740909576416,57.801631927490234,-0.01704396866261959,0.0,0.0,0.0,0.0,3787,-110.06811790452454,-107.5337648789147,-134.9132592956014,-97.06163099675253
15,0,0,59400,0,0,5117,5.767585754394531,57.77936935424805,-0.013460945338010788,0.0,0.0,0.0,0.0,3787,-110.21578119214237,-107.17307521081065,-134.9132592956014,-97.06163099675253
16,0,0,63360,0,0,5120,5.779871463775635,56.88508605957031,-0.017042648047208786,0.0,0.0,0.0,0.0,3787,-110.25825613103312,-107.41118367726139,-134.9132592956014,-97.06163099675253
17,0,0,67320,0,0,5113,5.783727645874023,18.492656707763672,-0.011678504757583141,0.0,0.0,0.0,0.0,3787,-110.04172463440177,-107.26544927527974,-131.09794158481932,-97.06163099675253
