iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,total_iterations,mean_rew,median_rew,min_rew,max_rew
1,0,0,39960,0,0,5509,29.652978897094727,197.77743530273438,-0.0463004931807518,0.0,0.0,0.0,0.0,1501,-85.14614265252821,-77.54681902785946,-251.3328020589628,-25.809385443419668
2,0,0,79920,0,0,5781,29.536468505859375,194.46975708007812,-0.045806609094142914,0.0,0.0,0.0,0.0,1501,-77.1632493845411,-72.18830149411974,-238.8020550055012,-11.76240861147874
3,0,0,119880,0,0,5443,29.404029846191406,175.4304962158203,-0.05027254298329353,0.0,0.0,0.0,0.0,1501,-78.5229568624159,-70.11962597914055,-248.28768916737926,-36.96496943257023
4,0,0,159840,0,0,5030,29.255935668945312,137.8682861328125,-0.05328872427344322,0.0,0.0,0.0,0.0,1501,-67.43557742376005,-60.815376123864965,-288.06747920922203,-16.597682691288387
5,0,0,199800,0,0,4807,29.11969566345215,138.4311065673828,-0.052828554064035416,0.0,0.0,0.0,0.0,1501,-62.233849675118925,-55.63768827357147,-169.09888899675644,-11.632258733521624
6,0,0,239760,0,0,4573,28.95166015625,123.76007080078125,-0.05578017234802246,0.0,0.0,0.0,0.0,1501,-57.43084829266853,-55.18908958938809,-118.96729953487224,-2.9198047574870802
7,0,0,279720,0,0,4436,28.756874084472656,95.68489074707031,-0.05704363435506821,0.0,0.0,0.0,0.0,1501,-52.970395067561526,-47.97887385927418,-141.936369978071,-8.357790060813459
8,0,0,319680,0,0,4416,28.545101165771484,88.91001892089844,-0.053921882063150406,0.0,0.0,0.0,0.0,1501,-49.23154874761661,-47.646027324561615,-157.81423903575808,-5.318844942936902
9,0,0,359640,0,0,4326,28.307621002197266,73.23064422607422,-0.056010302156209946,0.0,0.0,0.0,0.0,1501,-45.45646444943721,-42.667355045079255,-167.71654196800358,-10.069372009983603
10,0,0,399600,0,0,4239,28.045686721801758,67.43220520019531,-0.05388520285487175,0.0,0.0,0.0,0.0,1501,-43.39597605369901,-38.15378903985446,-330.9079619836149,-3.137243004305013
11,0,0,439560,0,0,4174,27.75446128845215,52.15180969238281,-0.05244871601462364,0.0,0.0,0.0,0.0,1501,-35.849447040116075,-34.766460419592,-74.16326451479995,-6.565743922082178
12,0,0,479520,0,0,4138,27.40618324279785,36.89258575439453,-0.0561131127178669,0.0,0.0,0.0,0.0,1501,-32.25294516617114,-32.39113940460072,-83.44102405698439,-0.5381821828069002
13,0,0,519480,0,0,4086,27.068941116333008,40.81501770019531,-0.050198961049318314,0.0,0.0,0.0,0.0,1501,-28.536188599674446,-26.23983914349582,-126.27972497945491,10.103005570392062
14,0,0,559440,0,0,4056,26.724945068359375,33.517730712890625,-0.048179443925619125,0.0,0.0,0.0,0.0,1501,-25.30772627730221,-25.276374613787013,-51.20906967880889,-0.5994077892328633
15,0,0,599400,0,0,4030,26.346986770629883,28.185440063476562,-0.05171329155564308,0.0,0.0,0.0,0.0,1501,-23.891007392125257,-25.03770992657299,-76.64426226097869,7.64509404273333
16,0,0,639360,0,0,4000,26.00094223022461,33.32869338989258,-0.04550641030073166,0.0,0.0,0.0,0.0,1501,-24.206466577801358,-20.98470734256861,-198.24886125784647,10.18950377069502
17,0,0,679320,0,0,3974,25.59833526611328,24.180194854736328,-0.050298597663640976,0.0,0.0,0.0,0.0,1501,-20.915202158942755,-18.349842225432553,-109.05011144506841,6.4426965504907745
18,0,0,719280,0,0,3952,25.240234375,22.99385643005371,-0.04720673710107803,0.0,0.0,0.0,0.0,1501,-16.920154368632208,-16.11455358683345,-55.53600402824418,9.052466623229712
19,0,0,759240,0,0,3931,24.843149185180664,16.48502540588379,-0.051981791853904724,0.0,0.0,0.0,0.0,1501,-14.705525864568354,-14.264913777351497,-40.37161252470422,15.587392037920244
20,0,0,799200,0,0,3910,24.450593948364258,15.896262168884277,-0.052117932587862015,0.0,0.0,0.0,0.0,1501,-13.510020331059513,-11.807065964927514,-42.82312086864809,7.354414204796436
21,0,0,839160,0,0,3891,24.06499481201172,15.591686248779297,-0.05093592405319214,0.0,0.0,0.0,0.0,1501,-12.24718373402003,-11.447702825886175,-35.24607346368348,9.324812817720229
22,0,0,879120,0,0,3876,23.66025161743164,12.839284896850586,-0.05082900449633598,0.0,0.0,0.0,0.0,1501,-9.480065905502489,-9.884434893753934,-39.84779236870257,11.146349654439344
23,0,0,919080,0,0,3866,23.268537521362305,12.915177345275879,-0.04972224310040474,0.0,0.0,0.0,0.0,1501,-9.469117917123095,-10.372733396052814,-33.705342812303954,15.364920565041968
24,0,0,959040,0,0,3859,22.88861083984375,12.137746810913086,-0.049661580473184586,0.0,0.0,0.0,0.0,1501,-7.009119767736748,-6.781561446394377,-71.18652671656218,19.311986868140274
25,0,0,999000,0,0,3849,22.5051212310791,10.939611434936523,-0.04881296679377556,0.0,0.0,0.0,0.0,1501,-5.545380287656226,-5.919263386894455,-28.50290121476077,18.480154955485613
26,0,0,1038960,0,0,3838,22.099517822265625,9.183788299560547,-0.05030888319015503,0.0,0.0,0.0,0.0,1501,-4.792103858668467,-3.8809694254952998,-45.21315899806109,21.379704746909944
27,0,0,1078920,0,0,3830,21.69129753112793,8.902443885803223,-0.048084549605846405,0.0,0.0,0.0,0.0,1501,-3.1815476181043123,-3.6446417396854067,-23.982117444260986,17.736818532515333
28,0,0,1118880,0,0,3821,21.27150535583496,7.624030113220215,-0.04838252067565918,0.0,0.0,0.0,0.0,1501,-1.9364545713506915,-1.1938129228745937,-22.569556356720486,18.889144902086198
29,0,0,1158840,0,0,3815,20.83807945251465,7.016334056854248,-0.0507504940032959,0.0,0.0,0.0,0.0,1501,-1.7156527030895405,-2.1081578770301865,-24.219920355680124,20.964670626399332
30,0,0,1198800,0,0,3809,20.42637825012207,6.690051078796387,-0.04971303418278694,0.0,0.0,0.0,0.0,1501,0.4062286018251714,-0.11100850040943921,-19.800757319453314,19.58256915096306
31,0,0,1238760,0,0,3800,20.020431518554688,6.353110313415527,-0.04853272810578346,0.0,0.0,0.0,0.0,1501,0.44284512847511276,-0.09610360457571843,-19.82222806276932,16.85855086226865
32,0,0,1278720,0,0,3793,19.63759422302246,6.156339168548584,-0.04686153307557106,0.0,0.0,0.0,0.0,1501,2.357575841520465,2.127524650902332,-21.89594795424657,19.400996837655093
