iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,mean_rew,median_rew,min_rew,max_rew
44,0,0,174240,0,0,5675,5.009857654571533,0.34241366386413574,-0.005568996537476778,0.0,0.0,0.0,0.0,-111.92547342038665,-109.00638962898714,-163.11731824433588,-97.10385894240811
45,0,0,178200,0,0,5650,5.007073402404785,0.18813587725162506,-0.011572099290788174,0.0,0.0,0.0,0.0,-111.92547342038665,-109.00638962898714,-163.11731824433588,-97.10385894240811
46,0,0,182160,0,0,5633,4.997864246368408,0.1534940004348755,-0.012161782011389732,0.0,0.0,0.0,0.0,-112.3030578832735,-109.00638962898714,-163.11731824433588,-97.10385894240811
47,0,0,186120,0,0,5622,4.985428810119629,0.804783046245575,-0.0072463322430849075,0.0,0.0,0.0,0.0,-112.3030578832735,-109.00638962898714,-163.11731824433588,-97.10385894240811
48,0,0,190080,0,0,5610,4.98337459564209,0.17012667655944824,-0.015168480575084686,0.0,0.0,0.0,0.0,-112.3030578832735,-109.00638962898714,-163.11731824433588,-97.10385894240811
49,0,0,194040,0,0,5588,4.977468490600586,0.8528584837913513,-0.008567656390368938,0.0,0.0,0.0,0.0,-99.59834578936305,-103.66095665774154,-163.11731824433588,-41.506228802325765
50,0,0,198000,0,0,5572,4.972029685974121,1.3115317821502686,-0.010176804848015308,0.0,0.0,0.0,0.0,-98.57589115672918,-103.61640761419136,-163.11731824433588,-41.506228802325765
51,0,0,201960,0.9902,1.0,5542,10.649577140808105,1.6810274124145508,0.19877015054225922,7.205299377441406,-0.009618755429983139,18.77646255493164,0.09489142149686813,-98.57589115672918,-103.61640761419136,-163.11731824433588,-41.506228802325765
52,0,0,205920,0.9704,1.0,5499,10.655657768249512,61.25623321533203,0.07218044251203537,29.350984573364258,-0.017346112057566643,160.4477996826172,0.06029388681054115,-98.68935694384422,-103.68455861632123,-163.11731824433588,-41.506228802325765
53,0,0,209880,0.9506,1.0,5465,10.671745300292969,92.71920776367188,0.056967396289110184,21.907501220703125,-0.01270203571766615,211.40780639648438,0.04346924275159836,-99.50650690389655,-104.91965438156419,-163.11731824433588,-41.506228802325765
54,0,0,213840,0.9308,1.0,5444,10.684232711791992,17.410511016845703,0.03332526609301567,7.766003131866455,-0.013710119761526585,39.09139633178711,0.03222573548555374,-99.81117841674511,-105.98437142252146,-163.11731824433588,-41.506228802325765
55,0,0,217800,0.911,1.0,5409,10.689764976501465,12.323596000671387,0.01798737235367298,1.1807239055633545,-0.012625915929675102,36.804996490478516,0.026353007182478905,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
56,0,0,221760,0.8912,1.0,5368,10.68916130065918,0.8377172350883484,0.07674150913953781,0.45102229714393616,-0.013178052380681038,0.8616346120834351,0.02366527169942856,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
57,0,0,225720,0.8714,1.0,5336,10.66688060760498,0.2636669874191284,0.05555161461234093,0.16374312341213226,-0.01525191031396389,0.2451334297657013,0.019637130200862885,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
58,0,0,229680,0.8516,1.0,5314,10.640581130981445,0.15824411809444427,0.050159454345703125,0.10768021643161774,-0.0176014956086874,0.13139578700065613,0.01783897913992405,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
59,0,0,233640,0.8318,1.0,5276,10.616595268249512,0.11910910159349442,0.03945360332727432,0.09166323393583298,-0.01582653447985649,0.07651544362306595,0.015117222443223,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
60,0,0,237600,0.812,1.0,5241,10.586400032043457,0.11154940724372864,0.043664850294589996,0.0856344997882843,-0.01332874596118927,0.07396573573350906,0.012426311150193214,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
61,0,0,241560,0.7922,1.0,5206,10.55864429473877,0.10455145686864853,0.03414325788617134,0.07445075362920761,-0.015594091266393661,0.07875838875770569,0.011297407560050488,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
62,0,0,245520,0.7724,1.0,5182,10.538178443908691,0.10301294177770615,0.035087328404188156,0.07630374282598495,-0.015505211427807808,0.0780770480632782,0.010847082361578941,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
63,0,0,249480,0.7525999999999999,1.0,5150,10.511689186096191,0.08469126373529434,0.020325850695371628,0.07848354429006577,-0.014836255460977554,0.0473250150680542,0.009926575236022472,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
64,0,0,253440,0.7328,1.0,5123,10.474437713623047,0.07379104197025299,0.024323416873812675,0.06858006119728088,-0.013858186081051826,0.03918476030230522,0.008406570181250572,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
65,0,0,257400,0.7130000000000001,1.0,5100,10.440665245056152,0.06829842180013657,0.02100043185055256,0.05884363129734993,-0.01182913314551115,0.04530489072203636,0.007043204270303249,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
66,0,0,261360,0.6932,1.0,5082,10.40971851348877,0.06447333842515945,0.01302812434732914,0.05754227191209793,-0.011620900593698025,0.030562635511159897,0.006065774243324995,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
67,0,0,265320,0.6734,1.0,5054,10.382166862487793,0.0659712553024292,0.01799921877682209,0.06280314177274704,-0.013023682869970798,0.028907956555485725,0.005709998309612274,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
68,0,0,269280,0.6536,1.0,5030,10.354423522949219,0.06865185499191284,0.01166538055986166,0.06673937290906906,-0.013952150009572506,0.03015173226594925,0.005522356368601322,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
69,0,0,273240,0.6337999999999999,1.0,5012,10.332098960876465,0.0656500905752182,0.007823813706636429,0.06079981476068497,-0.016142794862389565,0.03922288119792938,0.005122623406350613,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
70,0,0,277200,0.614,1.0,5002,10.31409740447998,0.0704331323504448,0.01043575070798397,0.06559225916862488,-0.01224150788038969,0.033298060297966,0.0047835661098361015,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
71,0,0,281160,0.5942000000000001,1.0,4979,10.292274475097656,0.07324450463056564,0.011817403137683868,0.06968212127685547,-0.013785604387521744,0.03234162554144859,0.004755403380841017,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
72,0,0,285120,0.5744,1.0,4956,10.268693923950195,0.06520126760005951,0.007923552766442299,0.059868115931749344,-0.01385324914008379,0.032357919961214066,0.0045245131477713585,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
73,0,0,289080,0.5546,1.0,4941,10.246955871582031,0.06719944626092911,0.011582976207137108,0.06549232453107834,-0.013604761101305485,0.02955501340329647,0.0046702963300049305,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
74,0,0,293040,0.5347999999999999,1.0,4929,10.224944114685059,0.06302744895219803,0.009955273941159248,0.06394629180431366,-0.011760076507925987,0.03336062282323837,0.004503402393311262,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
75,0,0,297000,0.515,1.0,4916,10.204627990722656,0.06561905890703201,0.010723373852670193,0.065909244120121,-0.012802214361727238,0.02713041752576828,0.00433690007776022,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
76,0,0,300960,0.4952,1.0,4898,10.179370880126953,0.07417185604572296,0.008318628184497356,0.07401018589735031,-0.015155038796365261,0.03230581432580948,0.004548429511487484,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
77,0,0,304920,0.47540000000000004,1.0,4880,10.155638694763184,0.07080715894699097,0.0062065389938652515,0.07663307338953018,-0.013441575691103935,0.024143265560269356,0.00397389754652977,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
78,0,0,308880,0.4556,1.0,4863,10.131300926208496,0.07337570935487747,0.0035470970906317234,0.07400213927030563,-0.013453456573188305,0.03610459342598915,0.004032007418572903,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
79,0,0,312840,0.43579999999999997,1.0,4846,10.112166404724121,0.0736565813422203,0.004278033971786499,0.07837360352277756,-0.013422785326838493,0.02447567693889141,0.004103895742446184,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
80,0,0,316800,0.41600000000000004,1.0,4832,10.090291023254395,0.058988478034734726,0.0042885225266218185,0.06156677007675171,-0.014536919072270393,0.030815444886684418,0.0036550648510456085,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
81,0,0,320760,0.3962,1.0,4817,10.069991111755371,0.07559917122125626,0.0020089242607355118,0.08044116199016571,-0.015372732654213905,0.0443524532020092,0.0036232119891792536,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
82,0,0,324720,0.37639999999999996,1.0,4807,10.053903579711914,0.0751478523015976,0.002641454804688692,0.08089134842157364,-0.013247299939393997,0.03571946918964386,0.0036118030548095703,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
83,0,0,328680,0.35660000000000003,1.0,4793,10.04253101348877,0.09668589383363724,0.0030044757295399904,0.10688111186027527,-0.01361591275781393,0.043188538402318954,0.0045442841947078705,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
84,0,0,332640,0.3368,1.0,4776,10.027644157409668,0.22783415019512177,0.0056802681647241116,1.5509661436080933,-0.007512670010328293,2.195995807647705,0.0069914148189127445,-100.17955910200986,-106.47120685167269,-163.11731824433588,-41.506228802325765
85,0,0,336600,0.31699999999999995,1.0,4767,10.018776893615723,0.7638764381408691,-0.0038503885734826326,0.5641394853591919,-0.008569261059165001,0.46300172805786133,0.005191948730498552,-100.08905710151444,-106.47120685167269,-163.11731824433588,-41.506228802325765
86,0,0,340560,0.2972,1.0,4751,10.012419700622559,0.18599778413772583,-0.0016236647497862577,0.2761322855949402,-0.01306297816336155,0.2969052791595459,0.0039190687239170074,-100.08905710151444,-106.47120685167269,-163.11731824433588,-41.506228802325765
87,0,0,344520,0.2774,1.0,4743,9.999815940856934,0.40867364406585693,-0.0026083323173224926,0.43200454115867615,-0.012065848335623741,0.5746029615402222,0.004473366308957338,-100.08905710151444,-106.47120685167269,-163.11731824433588,-41.506228802325765
88,0,0,348480,0.25760000000000005,1.0,4729,9.995779991149902,0.8102825880050659,0.007731273770332336,0.9777412414550781,-0.010828775353729725,0.7277750968933105,0.005263728555291891,-100.08905710151444,-106.47120685167269,-163.11731824433588,-41.506228802325765
89,0,0,352440,0.2378,1.0,4717,9.99541187286377,0.5530474185943604,-0.003711011726409197,0.8069276809692383,-0.014528541825711727,0.660592257976532,0.005260845646262169,-100.19425898972665,-106.47120685167269,-163.11731824433588,-41.506228802325765
90,0,0,356400,0.21799999999999997,1.0,4713,9.99271297454834,0.48694103956222534,0.0005364884855225682,0.7489751577377319,-0.012375835329294205,0.5574232935905457,0.00417832238599658,-100.19425898972665,-106.47120685167269,-163.11731824433588,-41.506228802325765
91,0,0,360360,0.19820000000000004,1.0,4698,9.9878511428833,0.35878947377204895,0.0029617738910019398,0.42269811034202576,-0.012366149574518204,0.35017460584640503,0.004181746859103441,-99.97927269085622,-105.98437142252146,-163.11731824433588,-41.506228802325765
92,0,0,364320,0.1784,1.0,4690,9.984081268310547,1.1541811227798462,0.00286092865280807,0.9996101260185242,-0.012719180434942245,0.4568076431751251,0.00486606452614069,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
93,0,0,368280,0.15859999999999996,1.0,4678,9.983327865600586,0.2601701617240906,0.004326710943132639,0.24050723016262054,-0.010222045704722404,0.5023691058158875,0.005043869372457266,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
94,0,0,372240,0.13880000000000003,1.0,4667,9.97756576538086,0.3332310616970062,0.00028453432605601847,0.34292855858802795,-0.011393691413104534,0.15954864025115967,0.003997182939201593,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
95,0,0,376200,0.119,1.0,4654,9.967533111572266,0.26932790875434875,0.001977055799216032,0.2561694383621216,-0.010907154530286789,0.10994841158390045,0.004376559052616358,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
96,0,0,380160,0.09919999999999995,1.0,4646,9.950539588928223,0.13653579354286194,0.0006573193822987378,0.13476847112178802,-0.012154118157923222,0.05051193758845329,0.003760729916393757,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
97,0,0,384120,0.07940000000000003,1.0,4636,9.926518440246582,0.08838696777820587,0.0008931835764087737,0.09587197750806808,-0.012950780801475048,0.049120739102363586,0.003427168121561408,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
98,0,0,388080,0.059599999999999986,1.0,4625,9.900078773498535,0.095059834420681,-0.0010409093229100108,0.1095905527472496,-0.013072449713945389,0.057563625276088715,0.003351096995174885,-99.76962973408293,-105.49623336255023,-163.11731824433588,-41.506228802325765
99,0,0,392040,0.03979999999999995,1.0,4610,9.879148483276367,0.4016544818878174,0.010999342426657677,0.6265369653701782,-0.01151018962264061,0.8192183971405029,0.00983185414224863,-31.06327232402688,-7.353834226265231,-136.35776689298825,15.137585395359118
100,0,0,396000,0.020000000000000018,1.0,4599,9.871847152709961,3.1619603633880615,0.008364951238036156,2.6592719554901123,-0.01467734295874834,4.5313544273376465,0.008481529541313648,-30.213548510852718,-7.313819265895819,-136.35776689298825,15.137585395359118
101,0,0,399960,0.00019999999999997797,1.0,4592,9.86915397644043,5.351498126983643,0.007244464475661516,2.434701919555664,-0.011354610323905945,7.293817520141602,0.009135003201663494,-20.21270896976998,-4.869865029591621,-136.35776689298825,15.137585395359118
102,0,0,403920,0.9804,2.0,4585,10.667447090148926,0.41079065203666687,0.32920798659324646,5.513756275177002,-0.0015589733375236392,13.736686706542969,0.17777995765209198,-20.21270896976998,-4.869865029591621,-136.35776689298825,15.137585395359118
103,0,0,407880,0.9606,2.0,4582,10.676651954650879,67.89791107177734,0.10218579322099686,26.6497859954834,-0.004728284664452076,127.53527069091797,0.12428253144025803,-19.891746042239895,-4.869865029591621,-136.35776689298825,15.137585395359118
104,0,0,411840,0.9408,2.0,4577,10.687603950500488,68.7635498046875,0.07013726234436035,10.441320419311523,-0.005434902384877205,193.1667022705078,0.09412768483161926,-20.812841907734384,-5.072211116570063,-119.30366860637628,15.137585395359118
105,0,0,415800,0.921,2.0,4569,10.698613166809082,15.007556915283203,0.06437410414218903,7.415348529815674,-0.00712296087294817,50.406471252441406,0.0704338327050209,-22.499205297359715,-5.399065578061618,-119.30366860637628,15.137585395359118
106,0,0,419760,0.9012,2.0,4560,10.706879615783691,16.434017181396484,0.04891839250922203,1.334783673286438,-0.00765141099691391,35.72339630126953,0.05516045540571213,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
107,0,0,423720,0.8814,2.0,4553,10.711153030395508,0.440996378660202,0.11977504193782806,0.3006288707256317,-0.009647123515605927,0.6056817770004272,0.043612848967313766,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
108,0,0,427680,0.8616,2.0,4545,10.698945999145508,0.10594561696052551,0.10743298381567001,0.11904804408550262,-0.012213487178087234,0.23141224682331085,0.03377179428935051,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
109,0,0,431640,0.8418,2.0,4542,10.680295944213867,0.08091438561677933,0.0898766815662384,0.0973493829369545,-0.013041055761277676,0.18160587549209595,0.027822190895676613,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
110,0,0,435600,0.8220000000000001,2.0,4538,10.662577629089355,0.07915998250246048,0.08280594646930695,0.08997385948896408,-0.011381472460925579,0.15333405137062073,0.02418498881161213,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
111,0,0,439560,0.8022,2.0,4531,10.644474983215332,0.06551896780729294,0.06951798498630524,0.08248206228017807,-0.011467856355011463,0.13641686737537384,0.021988511085510254,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
112,0,0,443520,0.7824,2.0,4524,10.6293363571167,0.07644570618867874,0.0761246457695961,0.08562693744897842,-0.011214030906558037,0.1337127685546875,0.01968771032989025,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
113,0,0,447480,0.7626,2.0,4520,10.613706588745117,0.07398992776870728,0.07296422123908997,0.08171863108873367,-0.012033452279865742,0.10489527881145477,0.018433209508657455,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
114,0,0,451440,0.7428,2.0,4515,10.599977493286133,0.07701785862445831,0.055194221436977386,0.08702179789543152,-0.012432904914021492,0.09981358051300049,0.017433160915970802,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
115,0,0,455400,0.723,2.0,4508,10.586247444152832,0.07404422014951706,0.06286672502756119,0.08703867346048355,-0.012776176445186138,0.08087048679590225,0.016415519639849663,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
116,0,0,459360,0.7032,2.0,4501,10.572259902954102,0.08970623463392258,0.053154364228248596,0.093248151242733,-0.013263680040836334,0.06697458028793335,0.015605349093675613,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
117,0,0,463320,0.6834,2.0,4497,10.559561729431152,0.08371508121490479,0.051898758858442307,0.09658478945493698,-0.012414257973432541,0.07055122405290604,0.014794002287089825,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
118,0,0,467280,0.6636,2.0,4492,10.54663372039795,0.1067824587225914,0.04933850094676018,0.11952558904886246,-0.011225606314837933,0.13207638263702393,0.01444175373762846,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
119,0,0,471240,0.6437999999999999,2.0,4485,10.534152030944824,0.11171883344650269,0.057445865124464035,0.12643331289291382,-0.010967419482767582,0.07481683790683746,0.014169088564813137,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
120,0,0,475200,0.624,2.0,4482,10.52048397064209,0.12565651535987854,0.05897187441587448,0.12980744242668152,-0.0094136418774724,0.049299243837594986,0.014536102302372456,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
121,0,0,479160,0.6042000000000001,2.0,4479,10.509260177612305,0.1436452567577362,0.04052197188138962,0.15146957337856293,-0.01001883577555418,0.050665389746427536,0.013299350626766682,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
122,0,0,483120,0.5844,2.0,4472,10.500906944274902,0.13379469513893127,0.0349658727645874,0.13385829329490662,-0.012694320641458035,0.04977812245488167,0.0130624333396554,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
123,0,0,487080,0.5646,2.0,4470,10.491599082946777,0.11685214936733246,0.047696616500616074,0.12490599602460861,-0.010826217010617256,0.05318637564778328,0.012644113972783089,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
124,0,0,491040,0.5448,2.0,4463,10.477956771850586,0.1466807872056961,0.04349631071090698,0.19076451659202576,-0.01037137396633625,0.10402023792266846,0.012561204843223095,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
125,0,0,495000,0.525,2.0,4461,10.46910572052002,0.14056795835494995,0.040650155395269394,0.3705545961856842,-0.007567663211375475,0.6465305089950562,0.01182914711534977,-24.836530243112943,-5.535528607054472,-119.30366860637628,15.137585395359118
